Date,NO2,O3,PM10,PM2.5,Latitude,Longitude,station_name,Wind-Speed (U),Wind-Speed (V),Dewpoint Temp,Soil Temp,Total Percipitation,Vegitation (High),Vegitation (Low),Temp,Relative Humidity,code,id
2021-09-01 01:00:00,7.4543037,58.000107,8.418634,5.803703,43.65,13.449999809265137,Ancona CAMS Station 3,-0.5285355419506651,-0.9876115719768288,63.757923805210936,66.66998026895011,0.0,3.184555641976466,2.8481546580643364,66.26615124844717,85.44331971380863,ANCCAMS03,31
2021-09-01 01:00:00,25.0,13.0,18.0,8.0,43.599523,13.342312,Chiarvalle,-0.5290807556127328,-0.9874511601687442,64.30568659216246,67.21636503025786,0.0,3.1820808100129563,2.849959046445155,66.80897733445069,85.47298388193146,IT0459A,22
2021-09-01 01:00:00,9.635486,57.94254,10.488986,6.201891,43.65,13.350000381469728,Ancona CAMS Station 2,-0.5289795550251895,-0.9874894869423384,64.15976777843437,67.0705675205696,0.0,3.183496362827785,2.849380709533372,66.66300040995023,85.47274411886204,ANCCAMS02,30
2021-09-01 02:00:00,27.0,11.0,13.0,10.0,43.599523,13.342312,Chiarvalle,-0.4981518614657068,-1.0216051587747053,63.87429074829739,66.75892331671362,0.0,3.1820808100129563,2.849959046445155,66.16837587790111,86.57015257311899,IT0459A,22
2021-09-01 02:00:00,8.0,,11.0,,43.527982,13.246672,Jesi,-0.4988451800294764,-1.0212099804003745,64.4632047505488,67.34651589766776,0.0,3.179203965402514,2.851910212753923,66.75311394704147,86.59660813600897,IT0460A,23
2021-09-01 02:00:00,2.0,74.0,3.0,,43.623906,13.392558,Falconara Alta,-0.4978436964664852,-1.0217859419819462,63.6129832030412,66.49825073105119,0.0,3.1832441795940425,2.8491024841472257,65.90913348353203,86.55720408650465,IT0463A,25
2021-09-01 02:00:00,10.7111,46.736996,10.242279,8.826617,43.45,13.25,Ancona CAMS Station 11,-0.4990949603004935,-1.0211069719279164,64.69220312868622,67.57539696221845,0.0,3.1767918826498964,2.852829816167349,66.98258623724917,86.59487819313625,ANCCAMS11,39
2021-09-01 02:00:00,12.296307,26.464457,11.576195,8.320967,43.55,13.25,Ancona CAMS Station 6,-0.4987566808360441,-1.0212513750656218,64.38451900475059,67.26791591488481,0.0,3.17988289599959,2.8516128867256394,66.67450877370611,86.59580737312683,ANCCAMS06,34
2021-09-01 02:00:00,10.859368,41.846172,10.170201,6.5319624,43.55,13.449999809265137,Ancona CAMS Station 8,-0.4977067305704671,-1.021915201795244,63.5120498545049,66.39806768015625,0.0,3.181947113547507,2.849007017356104,65.81171017500017,86.53666729623768,ANCCAMS08,36
2021-09-01 02:00:00,8.360042,35.741756,11.910335,8.619281,43.55,13.149999618530272,Ancona CAMS Station 5,-0.4992421796580568,-1.0209371379183154,64.77730264416824,67.65943817002544,0.0,3.179280336270302,2.852743445977699,67.06241354922267,86.6254568607458,ANCCAMS05,33
2021-09-01 02:00:00,9.70431,52.780033,9.58389,7.0279784,43.65,13.350000381469728,Ancona CAMS Station 2,-0.4979884750482645,-1.0216786834668077,63.7283513869033,66.61311103868285,0.0,3.183496362827785,2.849380709533372,66.02237973724206,86.56985125537855,ANCCAMS02,30
2021-09-01 02:00:00,8.0,44.0,7.0,,43.6059239,13.4923191,Ancona Stazione FF,-0.497376128461712,-1.0220901403576788,63.22312429656081,66.10964369212849,0.0,3.18397839175909,2.847955015539213,65.52393630472494,86.52884059329931,ASFF01,27
2021-09-01 02:00:00,6.940221,67.091484,7.749041,4.992728,43.65,13.550000190734863,Ancona CAMS Station 4,-0.4970148155159974,-1.022292392155714,62.91054148436224,65.7977127039864,0.0,3.185841937217606,2.8468567609808377,65.21314991388353,86.51722373628269,ANCCAMS04,32
